,date,amount,上涨数,涨幅>2%,涨幅中位,涨幅均值,新高,新低,>MA20,index
29,20180209,4936.27841455,0.07716735471578279,0.026357573832962847,-3.3175355450236976,-3.4055862428541452,8,1377,0.040012702445220705,871.262324055773
30,20180212,3494.3161542999997,0.9387045813586098,0.6530805687203791,2.507836990595602,2.7367088634979058,20,70,0.07140600315955767,841.9743104866907
31,20180213,3468.9707269000005,0.4864438839848676,0.11034047919293821,0.0,0.08321022941512315,22,102,0.08007566204287515,864.0531748832717
32,20180214,2367.0327004799997,0.559322033898305,0.1029504080351538,0.18805833964025132,0.21564469079411921,17,123,0.0903954802259887,864.4126651978163
33,20180222,3250.04690567,0.9346262120738192,0.3653425086018142,1.5676567656765839,1.886221593546384,31,28,0.14482327181732874,866.1574952602474
34,20180223,3323.98147347,0.5729881472239551,0.12445414847161572,0.22586289573831575,0.4998787411934838,17,32,0.16219588271990018,881.1155084030381
35,20180226,4669.56310407,0.9596523898199876,0.5502793296089385,2.1689962967435417,2.5448440400649597,46,12,0.3128491620111732,884.3128194600102
36,20180227,4607.6241748600005,0.4784896316929743,0.14732281027545652,0.0,0.3255664666147497,33,22,0.36706901887960386,905.1553666536475
37,20180228,4246.34274475,0.43831370117792934,0.11965282083075016,-0.10787499069039863,0.06723913001261013,31,22,0.43180409175449475,906.6288078259416
38,20180301,4322.21716882,0.8203537077257214,0.2916537387527149,1.0905125408942062,1.587976546729523,57,15,0.6338814768848898,906.4445996163352
39,20180302,4165.93876018,0.2983920841063698,0.08132343846629561,-0.731484371516472,-0.4774800903147528,32,25,0.650278293135436,918.5841094593743
40,20180305,3861.3953936899998,0.6016109045848823,0.19423791821561337,0.36812085584542187,0.768126314657007,52,25,0.7320322180916976,913.0314317416779
41,20180306,4980.87058999,0.7745432022297926,0.22328894394549395,0.9005888465535072,1.221192999340219,50,11,0.8457726850418086,918.2185786461594
42,20180307,4282.71880901,0.27343025054129294,0.08134859263841633,-0.8849557522123797,-0.5397427800331008,30,22,0.8283328178162698,927.959876199828
43,20180308,4028.1893228199992,0.7173374613003096,0.21393188854489165,0.6167400881057272,1.082373314283291,48,17,0.8634674922600619,921.3495608318051
44,20180309,5117.56321749,0.8443688118811881,0.3564356435643564,1.3678156357559867,1.7408053973031725,77,8,0.9016089108910891,929.1769477672779
45,20180312,6066.63556816,0.8550231839258114,0.28624420401854717,1.1547344110854452,1.5775077966875246,106,4,0.923338485316847,943.6192427835933
46,20180313,5021.19676098,0.2906220984215413,0.09223150727329,-0.774336283185828,-0.5520017356046234,56,6,0.9139585267718973,956.5102243995938
47,20180314,4455.58320336,0.21362229102167182,0.06130030959752322,-1.1573250513785438,-1.0506936366260264,19,11,0.8854489164086687,950.1669450196789
48,20180315,4350.03787816,0.29440840284213776,0.08989805375347544,-0.9166302924487169,-0.8973226101880772,40,23,0.7964164349706518,939.6770131630406
49,20180316,3958.05882949,0.4083333333333333,0.1117283950617284,-0.1953923794904,-0.01843679550280245,40,33,0.7339506172839506,931.1543639351997
50,20180319,3966.6641382299995,0.5738513721862473,0.17422139993832872,0.3076923076922977,0.5156356352940025,54,41,0.7243293246993524,930.1588240880418
51,20180320,4019.68235327,0.5047854276011114,0.17659771534424204,0.062266500622665255,0.43401668038714414,54,37,0.6863229391787589,933.9879528444766
52,20180321,4813.067593670001,0.30928152944804194,0.08757323465926611,-0.6186909801367713,-0.5211299909950774,32,54,0.6265803268578477,936.305565405789
53,20180322,4236.3714057,0.4773497688751926,0.15285053929121725,0.0,0.24335125677519043,35,64,0.5802773497688752,930.9694618116041
54,20180323,6347.93983359,0.06,0.03569230769230769,-6.288346124087746,-5.744757494658851,14,432,0.16153846153846155,932.1022247543599
55,20180326,4706.71303962,0.7508458935712089,0.37342356198092896,1.371571072319222,1.562029167204247,55,195,0.2079360196862504,876.0218114856928
56,20180327,5401.493895750001,0.9460708782742681,0.6135593220338983,2.412645590682194,2.7842014740701804,91,17,0.36240369799691835,888.8713004657037
57,20180328,4996.34678397,0.3322023442319556,0.11443553362122147,-0.6876793089315603,-0.4803619056337326,40,128,0.3442319555829735,911.9679415095427
58,20180329,4787.1197269,0.7600246761258482,0.23164713140037013,0.9476631927860857,1.0785205651512386,31,23,0.4108574953732264,906.6418607993156
59,20180330,4965.69710868,0.771243842364532,0.33466748768472904,1.128318804980577,1.6305029241734665,125,28,0.5280172413793104,915.8269758624037
60,20180402,5743.05675493,0.4920049200492005,0.19095940959409594,0.0,0.5048346429580406,123,44,0.5535055350553506,928.4599926681769
61,20180403,4827.8520485300005,0.26744543498309253,0.10544113126344912,-1.3140604467805628,-0.7857230002479183,82,125,0.4767906547802029,930.8035865126743
62,20180404,4717.65642042,0.335995085995086,0.10565110565110565,-0.5437255175698708,-0.41433622936340636,69,127,0.44195331695331697,921.031156695704
63,20180409,4365.86027294,0.4878498923408182,0.18855736696401107,0.0,0.4224253015340882,80,130,0.4395570593663488,916.6191331008847
64,20180410,4850.3354466,0.5638820638820639,0.1894963144963145,0.3205128205128194,0.23575772868332096,63,40,0.45515970515970516,918.555148669345
65,20180411,4814.37103949,0.6378992628992629,0.1977886977886978,0.46323491938318195,0.8296840615147981,82,24,0.5377764127764127,921.1099745544313
66,20180412,4285.38820287,0.29871323529411764,0.10232843137254902,-0.8095981504433192,-0.514328485117264,77,59,0.5024509803921569,927.0645774024108
67,20180413,3961.79193052,0.381010719754977,0.09341500765696784,-0.2777777777777879,-0.30646341799972965,57,79,0.4872894333843798,920.9277499678719
68,20180416,4504.57738491,0.30533415082771304,0.12599632127529123,-1.042877912875223,-0.7248836604103834,86,237,0.42213366033108524,918.2375303185423
69,20180417,4661.578472759999,0.1263803680981595,0.039570552147239264,-2.1938849180564546,-2.323072672908779,29,390,0.25920245398773006,910.1214052123133
70,20180418,4942.2560321,0.7213517665130569,0.2887864823348694,0.9861932938856066,1.2019129405860274,71,171,0.3228878648233487,889.5665062624448
71,20180419,4829.43653225,0.5205773955773956,0.16031941031941033,0.12247402020784115,0.3231706629081954,71,80,0.3568796068796069,899.298836354095
72,20180420,4471.19382129,0.11247695144437615,0.03810694529809465,-2.5339484221063193,-2.5101514193604677,33,480,0.2249539028887523,901.3026750788632
73,20180423,3936.2857764600003,0.38969008898435104,0.10401963792574409,-0.4524886877828038,-0.693395899434022,29,402,0.19453820190242405,878.5713716764687
74,20180424,4522.0589930900005,0.9404907975460123,0.5325153374233129,2.09607146779921,2.469139371487629,92,33,0.3147239263803681,873.5376647085986
75,20180425,4193.74389878,0.5252679938744257,0.1785604900459418,0.1547987616099089,0.5187175604898067,113,76,0.3424196018376723,893.4770827858637
76,20180426,4248.38898281,0.11883614088820826,0.04134762633996937,-2.123456790123457,-2.0989884969242314,49,407,0.23981623277182235,896.4859397792552
77,20180427,4118.907331969999,0.59339651482727,0.15499847141546927,0.37359900373601374,0.1603748077407026,76,219,0.2561907673494344,877.559125622628
78,20180502,3850.13846392,0.3997551270278543,0.13988368533823078,-0.454545454545463,-0.5430652604440184,89,371,0.25038261401897766,879.9020935781525
79,20180503,4072.59050262,0.7135448444173277,0.2611348383160464,0.8294590927333201,1.1603452213758996,79,143,0.3071995118974985,875.5130947946764
80,20180504,3602.71024824,0.3863289594140983,0.10588953310955142,-0.28571428571427804,-0.16806651351559204,95,179,0.3240768996032957,884.2235934600841
81,20180507,4216.94537531,0.9299207800121877,0.37294332723948814,1.565878764951223,1.9356281957839443,201,25,0.4680073126142596,882.217375015393
82,20180508,4435.29308009,0.6582317073170731,0.16920731707317074,0.4721840463019822,0.8536773310774749,139,28,0.5551829268292683,897.6628264128825
83,20180509,3824.0663839900003,0.43902439024390244,0.12103658536585366,-0.13248952879857945,0.17960603593333366,103,40,0.5807926829268293,903.613708770133
84,20180510,4125.09224429,0.5984779299847793,0.16681887366818873,0.31908104658584513,0.6468509912025623,153,36,0.6395738203957382,903.8265843789146
85,20180511,4139.641375499999,0.21003039513677813,0.06413373860182371,-1.2397149013922082,-1.1880324620621028,70,62,0.5519756838905775,908.1917596511968
86,20180514,4070.50307148,0.3110773899848255,0.09650986342943854,-0.6960556844547439,-0.6602005424673408,78,135,0.49074355083459786,897.1674589011762
87,20180515,3779.0502934799997,0.7632776934749621,0.25311077389984826,0.9360374414976613,1.237854541235687,122,53,0.6051593323216995,891.0835141375434
88,20180516,4016.91367223,0.30659806295399517,0.09806295399515738,-0.7447866781552681,-0.4437788469461374,114,119,0.5590193704600485,900.7691106741906
89,20180517,3569.3670707700003,0.3884522370012092,0.10247883917775091,-0.2889130026501874,-0.14639632468141678,65,144,0.5272067714631197,895.4159951190727
90,20180518,3760.0871695000005,0.6414752116082225,0.1405683192261185,0.45455484617451525,0.5497410284320627,73,57,0.5840386940749698,893.4670804464865
91,20180521,4609.85175257,0.8420096852300242,0.2654358353510896,1.132075471698113,1.4458446766705386,129,13,0.7191283292978208,897.9536069614326
92,20180522,4380.62990676,0.5584140435835351,0.1601089588377724,0.23852193207032357,0.638337822681657,165,24,0.7318401937046005,909.5278704398635
93,20180523,4605.3119170499995,0.20114942528735633,0.06594071385359952,-1.3056773055855952,-1.0796882360532962,98,94,0.617059891107078,913.5155123669334
94,20180524,3820.1869223400004,0.38158691701998787,0.10115081768625075,-0.3013653013652917,-0.13516582109161798,108,120,0.5663234403391884,902.62017024217
95,20180525,3983.1069042399995,0.29107413010590016,0.08956127080181543,-0.9397024275646038,-0.7716917973784388,88,229,0.4683812405446294,900.6500612618297
96,20180528,3978.0929221600004,0.29981884057971014,0.11533816425120773,-0.9856137079140903,-0.9146166406315474,137,327,0.37983091787439616,892.9432246941393
97,20180529,4074.11855446,0.3041112454655381,0.07799274486094317,-0.6675955060315153,-0.8597383909708786,51,336,0.3234582829504232,884.4592356186793
98,20180530,4377.80950404,0.0862590799031477,0.02754237288135593,-4.035045001701504,-4.0592268573932895,31,846,0.1368038740920097,877.7049127632931
99,20180531,4069.6818801100003,0.8839745531657074,0.3695849742502272,1.5277777777777724,1.8434842740139998,107,113,0.20205998182368978,842.1830018834472
100,20180601,3752.6266440100003,0.2768019382192611,0.07692307692307693,-0.8112495612495607,-0.9973089666946098,33,298,0.17686250757116898,856.379099858016
101,20180604,3454.650395910001,0.4576783555018138,0.11668681983071343,0.0,-0.2550455669377859,41,325,0.17321644498186214,848.6350412370092
102,20180605,3705.29448087,0.8722440350347327,0.3693748112352764,1.4371257485030098,1.7245360435409374,87,68,0.23859861069163396,847.5528382109314
103,20180606,3597.6110738900006,0.47732769044740025,0.13180169286577992,0.0,0.3050117621805028,93,108,0.2672309552599758,860.9512153374809
104,20180607,3599.2259074800004,0.2383403997577226,0.06541490006056935,-1.023454343898117,-0.8805022328650165,37,207,0.24348879466989704,862.2642165741886
105,20180608,3538.9523998299996,0.2293939393939394,0.06303030303030303,-1.3905715076768965,-1.1040861581995984,41,570,0.20303030303030303,854.0556484439188
106,20180611,3207.00046827,0.3030852994555354,0.07259528130671507,-0.6863421215273058,-0.7029695806675554,39,563,0.17785843920145192,843.4027660915401
107,20180612,3508.4198856499993,0.690260133091349,0.1781609195402299,0.6459800058420617,0.7579008478581716,59,192,0.20840895341802781,837.5440194285677
108,20180613,3426.9494161600005,0.1296856106408706,0.037787182587666265,-1.926497552273182,-1.8811655594889825,35,703,0.15628778718258768,843.4230794936022
109,20180614,3171.7102909399996,0.39152798789712556,0.08502269288956127,-0.24390243902439046,-0.38341606062907474,28,594,0.1594553706505295,827.365724756619
110,20180615,3557.7905609000004,0.1484848484848485,0.039696969696969696,-2.4999999999999964,-2.51558751345224,21,973,0.11393939393939394,824.7706156310238
111,20180619,4731.50038927,0.03258221680876979,0.011571254567600487,-8.856453735356807,-7.4707775538820655,9,1804,0.04506699147381242,804.0870696249175
112,20180620,3479.77365141,0.7396593673965937,0.3400243309002433,1.2391575844019398,1.1538783056098258,25,525,0.0690389294403893,738.4444918126558
113,20180621,3561.3170679999994,0.14177061149984788,0.04228780042592029,-2.6835043409629056,-2.8421385801368717,11,1477,0.05993306966839063,747.2801126711017
114,20180622,2991.31736645,0.8480704952901853,0.3837739288969918,1.5772870662460692,1.6045804488820874,19,185,0.07414159829838955,726.6340973478032
115,20180625,3077.23673662,0.3705275924802911,0.09520921770770163,-0.3686664129607553,-0.24752345935503198,18,445,0.07489387507580351,738.1943644964804
116,20180626,3256.39028959,0.7341005451241672,0.28952150211992733,1.0791022833841701,1.156045262992268,26,264,0.08388855239248941,735.9200250404638
117,20180627,3260.3519112600006,0.3085748792270531,0.08333333333333333,-0.5730659025787954,-0.4997065183880825,18,372,0.08031400966183574,744.1444742319561
118,20180628,3059.57779896,0.2134458848356949,0.05758215254748267,-1.0204081632653184,-1.1028840367402097,18,589,0.06933976484775399,740.1529858861014
119,20180629,3429.10089615,0.9684115523465704,0.7271359807460891,2.795975989601207,3.069397480838757,33,30,0.13989169675090252,732.2951805773876
120,20180702,3574.4701238599996,0.18140929535232383,0.07166416791604198,-1.6447368421052544,-1.3691647354077403,29,290,0.13523238380809596,753.7711042008358
121,20180703,3937.04525372,0.8185351270553064,0.3811659192825112,1.546391752577314,1.585313624503041,34,127,0.19491778774289986,742.4121446006627
122,20180704,3295.2708281299997,0.13721973094170403,0.04633781763826607,-1.9455252918287869,-1.9599775906402945,15,323,0.14678624813153962,754.0372251269409
123,20180705,3153.30704734,0.0901761719916393,0.024783517467900865,-2.758620689655178,-2.7828579262776,12,967,0.09346073454762616,739.3127523458296
124,20180706,3562.3022991999997,0.6207823230815168,0.17706778142729174,0.5041246562786483,0.4671912484283853,10,500,0.12511197372349955,718.8283233077756
125,20180709,3257.6731455900003,0.930911256700417,0.51697438951757,2.0408163265306145,2.2882625265432783,30,53,0.2468731387730792,722.3193702236892
126,20180710,3260.57855577,0.6885782272456871,0.19363474122546104,0.5845106111595166,0.9721875012434775,35,60,0.35663295657346816,737.9542577776944
127,20180711,3410.60393752,0.10654761904761904,0.04404761904761905,-2.7661438398298657,-2.5143150938736887,28,594,0.2324404761904762,743.6981177783057
128,20180712,4156.799021100001,0.9660512209648601,0.6899940440738535,2.5625754035521697,2.7644599259602947,52,19,0.48749255509231687,724.0627809283009
129,20180713,3660.03211572,0.5054977711738484,0.13402674591381872,0.09128251939753973,0.29525576449735774,63,51,0.5845468053491828,743.3483210022514
130,20180716,3253.1538327,0.43864848844101956,0.12151748666271488,-0.13029365728778886,-0.0034656610772993033,61,99,0.6081802015411973,744.7849839239332
131,20180717,3085.7082353499995,0.4931872037914692,0.11581753554502369,0.0,0.309351686312883,44,82,0.6205568720379147,744.2868742650421
132,20180718,3373.0378486399995,0.31547795205682155,0.09381473808819177,-0.5730659025787954,-0.44159114839350716,36,114,0.5963302752293578,745.4381062633144
133,20180719,3108.8289170499997,0.21236320615202603,0.06181603076013014,-1.375515818431905,-1.2215540889022753,24,270,0.42679680567879325,741.6562861103968
134,20180720,3482.5282829999996,0.8132939438700147,0.22008862629246675,1.1077263915812763,1.2099059409124824,32,60,0.5760709010339734,732.0256199991841
135,20180723,4108.66166318,0.7096869462492617,0.21736562315416422,0.876842472568995,0.7604663983927357,49,64,0.6482575310100414,740.5084512248036
136,20180724,4926.5965420600005,0.8771048744460856,0.36809453471196457,1.5839493136219573,1.8279667645861253,40,14,0.7884785819793205,746.570656505866
137,20180725,3971.79691228,0.4297520661157025,0.128099173553719,-0.15084084456463143,0.17870746697598097,32,16,0.7995867768595041,759.3068386381198
138,20180726,3801.59248639,0.44467394511655356,0.14665092947772204,-0.18331805682859637,-0.1168064583134839,20,23,0.7438772499262319,759.4126352229531
139,20180727,3105.96690676,0.30717025671289466,0.08734139864266745,-0.697999069334565,-0.5861169420629747,26,44,0.6937149601652405,758.2730434782578
140,20180730,3265.5872680500006,0.21262164553229135,0.06458271896195812,-1.6826923076923128,-1.5426961809525037,23,137,0.5349454438218815,753.40449069755
141,20180731,2730.60232745,0.5622974963181149,0.11251840942562592,0.22522522522521182,0.16743528843474548,21,81,0.5540500736377025,741.2543798396041
142,20180801,3283.61950655,0.13592233009708737,0.03971756398940865,-1.7751479289940808,-1.6458802309374674,11,281,0.4177699323330391,742.7096864673066
143,20180802,3789.9931849800005,0.12584533960599822,0.05527785945310203,-3.1353135313531233,-2.7680077168138957,18,774,0.1872978535724787,730.0055327070137
144,20180803,2846.09355296,0.23612334801762114,0.06930983847283406,-1.0282776349614275,-1.1785481086943705,10,883,0.17063142437591777,708.4582468444697
145,20180806,2907.5817223300005,0.16637323943661972,0.03902582159624413,-1.762467525132727,-2.037534016503103,7,1238,0.12529342723004694,700.6410273572616
146,20180807,3164.9711882900006,0.9566363902724876,0.706123644887196,2.594810379241519,2.7048234714669936,23,57,0.22121300908291824,687.3288424368071
147,20180808,3051.25404136,0.17531515684549986,0.05804749340369393,-1.5097690941385467,-1.5775641038651014,14,491,0.1920257988859572,705.5417984365392
148,20180809,3469.0423119200004,0.93641957222385,0.4843246410782303,1.9520851818988438,2.2504097653806916,27,32,0.29651333138001756,694.6505853520777
149,20180810,2881.35861703,0.6448871960152358,0.14708467623791385,0.4132231404958775,0.6622053391789696,24,39,0.31966012305889246,709.2469132274122
150,20180813,3005.16894385,0.4708467623791386,0.1421037210665104,0.0,0.3044121684746335,37,63,0.3243480808672722,713.0606348754433
151,20180814,2684.5632564199996,0.4222547584187408,0.08345534407027819,-0.1366120218579292,-0.027885926479186852,22,54,0.3209370424597365,714.1459565460249
152,20180815,2778.6766247799997,0.0845771144278607,0.029558091893473807,-2.124773960217008,-1.9687602071857595,10,253,0.18349429323968394,713.5585788226996
153,20180816,2705.7437394999997,0.21744220076090137,0.05414105940883816,-0.9454949944382784,-1.0309697095737846,10,443,0.12964588820602868,698.9536967084292
154,20180817,2653.8410056700004,0.1148786904413914,0.028646594562993278,-1.7543859649122862,-1.8669049538613873,12,912,0.08447822274188833,692.0464101520143
155,20180820,2646.04428491,0.6247079439252337,0.1953855140186916,0.5633802816901401,0.5495848548966696,13,479,0.11799065420560748,679.5159032497472
156,20180821,2807.09734055,0.7988908347927612,0.18943374197314652,0.8111763702385866,1.1118182313571834,10,113,0.1786339754816112,683.2972908001136
157,20180822,2292.03114293,0.18096906012842964,0.046993578517221246,-1.233037703700468,-1.18996340949589,8,556,0.15528312901342672,689.8671758075818
158,20180823,2520.8369269299997,0.673481308411215,0.1360981308411215,0.4600219278798501,0.6621596957886778,8,170,0.20414719626168223,681.5094311328849
159,20180824,2390.70795142,0.36231038506417734,0.07613768961493582,-0.2853338818922857,-0.26600026636989416,13,276,0.21499416569428237,685.3333179327554
160,20180827,3231.18294087,0.9513261439813465,0.41445642669775573,1.754385964912264,2.048856177672451,28,21,0.4272806761877004,683.4440796271647
161,20180828,2912.86249569,0.4646288209606987,0.09374090247452693,0.0,0.1855255727021638,30,43,0.4911208151382824,696.4405962558549
162,20180829,2462.11402237,0.2660844250363901,0.05909752547307132,-0.6418485237483895,-0.5358335104388753,18,110,0.45269286754002913,697.0866339582219
163,20180830,2533.27261852,0.12336339831248182,0.033459412278149546,-1.6129032258064502,-1.5917897524965838,8,429,0.2947337794588304,692.9819019327986
164,20180831,2483.89009415,0.20936318697295725,0.042454201802849666,-0.9771986970683932,-1.1129893397881434,10,736,0.2271009014248328,681.877930756723
165,20180903,2429.06699599,0.41615809357744843,0.13019471083987214,-0.2430133657351119,-0.12334241710052954,21,732,0.22667829119442023,674.751665289402
166,20180904,2677.7368552400003,0.8396281231841952,0.20075537478210342,1.0055172103662913,1.261320714578999,28,88,0.3274259151656014,673.5156694166183
167,20180905,2586.2721945499998,0.137670636073192,0.03717688062735986,-1.4331210191082744,-1.3156725613997613,19,620,0.22248039500435668,681.1494237290109
168,20180906,2494.2630197000003,0.3221963974433469,0.07350377687391052,-0.4213491457619567,-0.3194210993293961,14,676,0.22051133062173156,671.7877279124456
169,20180907,2719.44487513,0.5516138412329166,0.10875254434428613,0.20876826722338038,0.2804175079353421,12,349,0.24890956673451584,669.2995261131703
170,20180910,2476.90272477,0.1212914485165794,0.03432228039557882,-1.9165502860094552,-1.9270477325591986,12,1173,0.1620127981384526,670.9365851506454
171,20180911,2209.9748045099996,0.5809357744841616,0.11246730601569312,0.3012048192771122,0.26353327998822873,12,555,0.1880267364138332,658.0425325042942
172,20180912,2176.62895183,0.516560139453806,0.07582800697269029,0.1114839671886636,0.11305501429109766,16,376,0.20046484601975595,659.9006409495054
173,20180913,2607.79929216,0.7776167004928964,0.14989852131052478,0.766283524904221,0.8769945494375696,28,139,0.2824006958538707,660.6415080384886
174,20180914,2507.4852228600002,0.2263768115942029,0.051594202898550726,-0.8404579222993591,-1.028205056218625,11,417,0.22985507246376813,666.0695965642873
175,20180917,2067.88410148,0.15830675558132792,0.04146129312844303,-1.6666666666666607,-1.6869646019299862,10,1130,0.15656712090461003,659.8462985832068
176,20180918,2535.73277347,0.9015348971908486,0.35418476686938893,1.6071428571428736,1.8008645210062795,17,83,0.2696206197509412,648.7818926862249
177,20180919,3197.8090082999997,0.8035921205098494,0.17468134414831982,0.81367018881916,1.126948392797946,29,43,0.38383545770567784,659.8371600716459
178,20180920,2504.06028573,0.3326577880718008,0.06658946149392009,-0.3652995456274122,-0.21170901195793146,19,95,0.3731905037637522,666.2396213400284
179,20180921,3213.57942926,0.8568950563746748,0.209887250650477,1.143292682926833,1.2923040402248949,34,29,0.5429314830875975,664.3174915254504
180,20180925,2422.9423212,0.31255411255411253,0.05916305916305916,-0.45977011494251485,-0.3103805321997343,36,46,0.5174603174603175,672.4075390529092
181,20180926,3102.17172606,0.5227797001153403,0.09948096885813149,0.11695906432749315,0.4410367180723655,48,42,0.5767012687427913,669.8182635461845
182,20180927,2859.08745845,0.13923320841741135,0.03718650908042664,-1.7651573292402079,-1.801754555945555,31,355,0.3681176131449986,671.6870423763504
183,20180928,2629.7885118199997,0.7959066013260305,0.1671951571057942,0.8287292817679592,0.9632239428041592,47,87,0.49236091092533874,659.7077999034631
184,20181008,2886.3978365499997,0.05627705627705628,0.025396825396825397,-3.3760186263096514,-3.3764848404430787,11,1054,0.20836940836940837,665.618627500025
185,20181009,2316.63107662,0.5887769784172662,0.13352517985611512,0.3072196620583778,0.36891619938943804,22,481,0.23223021582733813,643.1456670513794
186,20181010,2358.69535908,0.5580459770114943,0.13275862068965516,0.23062158204336658,0.36662825745000405,23,362,0.28218390804597704,645.3199362995205
187,20181011,3581.9473701700003,0.020701552616446232,0.013801035077630822,-8.953594473049604,-7.589931624779579,4,2301,0.0687176538240368,647.2470224414043
188,20181012,3086.7684075800003,0.34807581849511776,0.16456059735784032,-1.0680852653601525,-0.9011609609213412,7,1835,0.0939115450890293,593.7082824038963
189,20181015,2386.22279301,0.22011494252873562,0.06724137931034482,-1.2563817980022207,-1.2400851989293187,11,1809,0.07844827586206897,587.8624934307167
190,20181016,2358.6021552099996,0.15896700143472023,0.04218077474892396,-1.8324607329842868,-1.9304887773974484,8,2071,0.06054519368723099,580.5245968627984
191,20181017,2583.61367492,0.7344422139374821,0.26412388872956694,1.033591731266159,0.9399997346336832,5,496,0.06882707198164612,569.6021731251512
192,20181018,2395.60209244,0.07809359747344244,0.028136663795578526,-2.976190476190488,-3.1807033585961224,4,2025,0.03646281940855584,575.2229830643403
193,20181019,2868.1989574699996,0.889367816091954,0.5316091954022989,2.08792486279904,2.131499198832147,7,200,0.06609195402298851,557.5150488740583
194,20181022,4217.24501668,0.99568345323741,0.979568345323741,4.695652173913034,5.041663135434293,25,10,0.19798561151079136,569.2770109337617
195,20181023,3574.5092485399996,0.1846950517836594,0.06962025316455696,-1.5925687171737424,-1.2506470446450682,14,56,0.15535097813578827,596.9931597028857
